timestamp,x,y,vx,vy,v,beta,yaw
139.595,-46.066481109343925,197.05249271617117,5.6048136771381944,-0.03597230548332856,5.6049291130394465,-0.006418020944574933,3.1243032387563803,-0.04078629807499207
139.629,-46.25695960839539,197.05723173917238,5.6050429795843195,-0.038200559914015796,5.605173153950306,-0.006815285556827087,3.1228120046710846,-0.04353734540932667
139.663,-46.4474383252342,197.0622935299783,5.605248372045605,-0.03950034157498005,5.605387550321963,-0.007046911234336589,3.1212812778909234,-0.04500582620634526
139.697,-46.63789718666585,197.0677357970666,5.604519384314394,-0.04203488917513664,5.604677016658834,-0.007500036689665188,3.1196575507401882,-0.04789151866437318
139.731,-46.828323255203244,197.0735106067227,5.60387483337457,-0.04039605883469412,5.604020430878017,-0.007208469201460553,3.1180128656809223,-0.04613563678770462
139.765,-47.01872073388574,197.07950778775594,5.603263725659586,-0.03793230982649862,5.603392119013385,-0.0067695779171274,3.1164617243972788,-0.043321345822720916
139.799,-47.20908934247696,197.08572464052097,5.602308718742251,-0.03613673805039783,5.602425264466485,-0.006450240195542352,3.1149874550168772,-0.04126257724529128
139.833,-47.399360917103564,197.09213352449507,5.598304433398551,-0.03306333567513384,5.598402067838272,-0.00590588662277009,3.1136031573565797,-0.0378011166619392
139.867,-47.589492996048875,197.09867398820492,5.594390712425763,-0.02973213737005544,5.594469719577381,-0.005314583655625806,3.1123509793484283,-0.033996809351637104
139.901,-47.77948830398124,197.10533992989693,5.590550232851294,-0.027174052462844787,5.590616275077455,-0.004860673337087841,3.1112102366426737,-0.031065108139078413
139.935,-47.96934994764988,197.11211559256282,5.586773152730043,-0.02408238409939806,5.586825057337046,-0.00431058041588006,3.1101762691353216,-0.027558040514784454
139.969,-48.15908017171609,197.11895735177126,5.58300596147228,-0.020705576731190223,5.583044356508623,-0.0037086619546216836,3.1092727068607875,-0.023709818804614445
140.003,-48.34868129892264,197.12584568808919,5.579309662936741,-0.017891418861778127,5.579338349464763,-0.0032067332010528235,3.1084932483371897,-0.020485044942494535
140.037,-48.53815588906391,197.13277534428792,5.575675723871021,-0.015467662338142521,5.575697178500896,-0.002774125222773117,3.1078189917855954,-0.017711223671131773
140.071,-48.72750625368726,197.13974326297006,5.572107080964433,-0.013330252832719583,5.572123026044432,-0.0023923135734128624,3.10723249641016,-0.015269336046014454
140.105,-48.916735180525386,197.14674662012618,5.568609401458811,-0.011385131062152089,5.568621040008447,-0.0020445167505728644,3.106719540411913,-0.013053458974391896
140.139,-49.10629997159849,197.15309296265067,5.619000801569714,0.06264982556261818,5.619350052157644,0.011149176139337942,3.1066919194001494,0.05565989583793868
140.173,-49.297768314425475,197.16011694119172,5.593131130322749,-0.006869559616152504,5.593135348964367,-0.0012282129636921224,3.1070174511314534,-0.011596069376396428
140.207,-49.48588286669717,197.16701929189952,5.486897439170829,-0.007717352568181821,5.486902866418364,-0.0014065047806655958,3.1066744842463354,-0.009274589197056197
140.241,-49.6704122018494,197.17382923772945,5.382504394979748,-0.006872045677122894,5.382508781877471,-0.0012767368939985918,3.1063693203214404,-0.008265959886285392
140.275,-49.85648022716868,197.18075438769534,5.513121528413074,0.004650238705733847,5.5131234896174535,0.0008434854154649629,3.1061662406720547,0.0070690980554977915
140.309,-50.04363225502588,197.18713657900435,5.50572039865316,0.012289147536633795,5.505734113748383,0.0022320652409053517,3.106451964922635,0.013049005348187478
140.343,-50.23060034417906,197.19329256360234,5.5045679793156435,0.009477280642848864,5.504576137883415,0.001721710280262101,3.1068802816370624,0.010835737853883117
140.377,-50.41759432803959,197.1997235215464,5.506648833284263,-0.009540486505845708,5.506657097912826,-0.0017325377464286408,3.106929647188022,-0.010187054537041355
140.411,-50.60483385988486,197.2068799633045,5.54009391858587,-0.040534737952292565,5.540242205150692,-0.007316485109754602,3.106376703959623,-0.032002797304769674
140.445,-50.792011160601675,197.21392813010374,5.507210518768884,-0.009305390452772603,5.507218380301449,-0.0016896723968422933,3.1058283213405087,-0.008940651788148079
140.479,-50.97499916303486,197.2196756986728,5.391848224075509,-0.03945497227341063,5.391992578472574,-0.0073173921883367375,3.1066465171227398,0.01016487768559042
140.513,-51.15985780116405,197.22798787624617,5.494512276400499,-0.050899435040913744,5.4947480295281315,-0.009263420766448963,3.1071219749991124,0.018444223800777256
140.547,-51.34798726792901,197.2365323790985,5.524019387575991,-0.08416136203123896,5.524660471845702,-0.015234351140001299,3.1073491405378495,-0.0549856898755249
140.581,-51.53453286214393,197.24498042911216,5.47219196476824,-0.02161033581893221,5.472234635492917,-0.0039490982073558225,3.105159089713113,-0.021871027833235746
140.615,-51.72043160890807,197.25198851184385,5.470576970137182,-0.0033696513110298997,5.470578007920667,-0.0006159589570294841,3.1049248540103767,-0.0038597184394631827
140.649,-51.906265475033294,197.25892614132667,5.468455556766164,-0.003027933172696986,5.468456395063056,-0.0005537089644080887,3.104801008319075,-0.0034662336332529045
140.683,-52.092032975787035,197.2658754484839,5.467787819442583,-0.0014947606848822392,5.467788023758253,-0.0002733757594489081,3.10469361292578,-0.0011122893385435047
140.717,-52.278378880758375,197.27207383231388,5.5027572904746656,-0.013245548325089196,5.502773231964271,-0.0024070701367289882,3.105307899680611,0.014114144916778192
140.751,-52.46365369180234,197.2802863180998,5.443295992167524,-0.058869803357231236,5.443614324334003,-0.010814680726392098,3.1043626903237307,-0.06398032601833832
140.785,-52.6479837942684,197.29004950039666,5.4164057503363825,-0.060744716248372035,5.416746364085098,-0.01121447921672661,3.1012121484265815,-0.07205695710607711
140.819,-52.83260385760072,197.29826098846283,5.437067982691274,-0.007690596048966694,5.437073421765992,-0.0014144739305259153,3.100443912195195,-0.008873963322335757
140.853,-53.0172667088436,197.3061400074585,5.435432605749123,-0.006924115899486911,5.43543701601092,-0.0012738842804749667,3.1001608028432415,-0.007929292588580916
140.887,-53.201880405559166,197.3140408742535,5.434229980208865,-0.006206134606171687,5.434233524049882,-0.001142044398309404,3.0999057746157805,-0.007107705460705544
140.921,-53.38645992611084,197.3219617146364,5.433456909011911,-0.005553326607539322,5.43345974693157,-0.001022061050055236,3.0996772561656623,-0.006361888136862183
140.955,-53.571019492490315,197.32990053088824,5.4330836909007365,-0.004965790682414608,5.433085960244755,-0.0009139909455026461,3.0994728567147436,-0.005690300909141871
140.989,-53.75590453602864,197.33790834292589,5.443211872762074,0.006824789631110301,5.443216151277801,0.0012538159848135748,3.099311631612898,0.001438509768707642
141.023,-53.940288159977975,197.34481937160294,5.403315464526383,0.09546240448584435,5.404158683815657,0.01766553786268862,3.099945207696138,0.04248059960221049
141.057,-54.12306256170191,197.35110311630402,5.380285267350456,0.004194822284230237,5.380286902629113,0.0007796652455783347,3.1013872139944705,0.033510784337434533
141.091,-54.30691379385091,197.35883572776044,5.425681215264913,-0.05515733730362725,5.4259615720660035,-0.010165624392091427,3.1013159006862807,-0.05943085709449598
141.125,-54.49073206896634,197.36778085435168,5.411289120733453,-0.014264203152628356,5.411307920979899,-0.002636002216117269,3.099774123658496,-0.01677158426872311
141.159,-54.67454762743507,197.3757203432128,5.411439828187523,-0.005316556065664636,5.411442439854887,-0.0009824657621413206,3.0995167382789064,-0.006085620156625785
141.193,-54.858370376259124,197.38366486392604,5.411737099692848,-0.005564689564891759,5.411739960674563,-0.0010282627372974877,3.0993047719001763,-0.006369231541042186
141.227,-55.0422917786831,197.39127815359316,5.414627665166207,0.027889961070068175,5.414699493260151,0.005150809279289432,3.0995270105734396,0.03193062614811886
141.261,-55.22638413269811,197.39672552059656,5.415131100042912,0.0884682700127894,5.415853715292818,0.016335781859531124,3.1019830317584725,0.10137096132186521
141.295,-55.41085916726404,197.40128118983313,5.389613593188843,0.0186026568336512,5.389645697328092,0.0034515615338794577,3.104852552762294,0.05670120547329058
141.329,-55.59374117811225,197.40918385402293,5.395292101070179,-0.052777048707683405,5.395550228914615,-0.009781743866334909,3.1044810886114163,-0.056161336435492586
141.363,-55.776310460966975,197.41724809574131,5.397504532242436,0.01121309448567052,5.39751617960202,0.002077456033142318,3.1030568778334646,0.019164635057347938
141.397,-55.959738669967,197.42175307110026,5.392031438899205,0.08119476102374724,5.392642731286315,0.015057149750131931,3.1056494197186715,0.09254184660056552
141.431,-56.14305676170777,197.42556559212434,5.392638835643857,0.0667786390192291,5.3930522895966435,0.012382662358074779,3.108512371267844,0.0764908502626281
141.465,-56.3263893672595,197.42920121209093,5.392970523161607,0.062388901463991425,5.393331385953942,0.011568043663117606,3.1110213555005144,0.07143286293545542
141.499,-56.50973862620728,197.4325313046258,5.393383864747085,0.05840473044915511,5.393700086680111,0.01082853531375259,3.1133706229665923,0.06686577233997144
141.533,-56.69318747537851,197.4360751623897,5.397117987352528,0.01591325112515205,5.397141447189019,0.0029484634297050204,3.1150026920534937,0.0182664269893811
141.567,-56.87705806882758,197.44104371035914,5.390821523061755,0.008417618903521435,5.390828094997452,0.0015614711090420944,3.114975554258368,0.012322338687808725
141.601,-57.0606073214416,197.4443828992268,5.395266597966058,0.034434845819159565,5.395376485634236,0.006382331185042332,3.1164980836820564,0.04456694215694501
141.635,-57.242312893929146,197.44581140626957,5.332604048240423,0.04963805382236869,5.332835068863224,0.009308139099399784,3.119761021593312,0.08111266342063606
141.669,-57.42475654627495,197.4490044815906,5.372652511611888,-0.0033210663943934087,5.372653538058408,-0.0006181427077634346,3.1207951056576118,-0.002752532977272697
141.703,-57.60739227168145,197.45296716096888,5.373123210981431,-0.001907535125709857,5.3731235495824645,-0.0003550142013629074,3.1206367532068464,-0.0022675984072763234
141.737,-57.79004785786375,197.45667282493463,5.3735123555492965,0.00717239149064017,5.3735171422859205,0.0013347670492989683,3.1207672633806545,0.008166178721563442
141.771,-57.97272241095835,197.46016884300695,5.373943150323866,0.009417934339292382,5.373951402869216,0.0017525166221585406,3.121086602295335,0.010748986805603954
